open,high,low,close,volume
95308.74,95626.6,95076.07,95441.86,1367.699114
95441.86,95513.27,94939.35,94967.17,1272.352359
94967.17,95153.49,94633.16,94952.0,1627.39583
94952.0,96000.0,94757.83,95461.82,1965.614166
95461.82,95687.77,95207.64,95488.83,1454.97248
95488.83,95786.29,95026.06,95705.82,1768.037957
95705.82,96212.74,95365.94,95387.41,1806.434319
95387.41,95509.22,94875.0,94988.52,1591.397181
94988.52,95316.47,94802.61,94952.72,979.074522
94952.72,95253.84,94823.62,94874.57,726.511656
94874.57,95348.52,94850.53,95298.01,469.324939
95298.01,95444.4,95023.93,95120.93,568.501633
95120.93,95139.32,94698.75,94816.45,662.595873
94816.45,95176.75,94799.06,95113.45,677.282851
95113.45,95651.72,95012.21,95651.72,400.326803
95651.72,96016.66,95522.42,95643.21,1008.131615
95643.21,95821.74,95358.95,95469.04,1394.015801
95469.04,95968.63,95405.43,95904.7,1293.728013
95904.7,96855.6,95895.83,96743.93,1544.769748
96743.93,96810.81,96431.77,96582.52,1224.571229
96582.52,96617.35,96226.06,96257.47,850.906181
96257.47,96525.18,96144.41,96159.13,752.146256
96159.13,96365.16,95983.68,96256.23,949.604967
96256.23,96414.35,95588.24,95612.72,1117.966131
95612.72,95997.97,95608.68,95967.58,940.976373
95967.58,96468.54,95852.51,96351.35,778.051057
96351.35,96843.89,96281.07,96836.77,988.639138
96836.77,97363.48,96535.11,97235.37,1004.029252
97235.37,97499.85,96876.84,96918.19,1023.52769
96918.19,97276.96,96760.01,97239.77,1008.376897
97239.77,98048.53,96908.15,97992.73,1467.777488
97992.73,98623.43,97672.42,97989.36,2122.776881
97989.36,98424.12,97681.17,97784.99,1429.81462
97784.99,97811.77,96937.09,96957.44,1213.140522
96957.44,97353.43,96839.19,97178.27,580.975069
97178.27,97429.77,96864.37,97334.29,531.974267
97334.29,97652.47,97188.07,97318.12,779.008443
97318.12,97443.85,96990.01,97379.78,430.983033
97379.78,97475.63,97217.46,97279.56,276.624851
97279.56,97474.8,97100.01,97442.02,322.462446
97442.02,97450.7,96937.23,96960.17,784.084672
96960.17,96960.17,96420.34,96429.4,843.491194
96429.4,96705.79,96322.24,96601.68,620.50708
96601.68,96694.47,96395.71,96640.3,446.151297
96640.3,96732.38,96525.39,96676.88,354.072926
96676.88,97176.3,96676.88,97093.59,524.233169
97093.59,97238.64,96599.84,96639.65,1076.047354
96639.65,96915.62,96538.44,96800.0,515.780888
96800.0,96962.43,96701.57,96948.57,503.428069
96948.57,96948.57,96606.93,96775.11,328.72148
96775.11,96806.18,96098.68,96131.27,638.767268
96131.27,96450.58,96080.69,96252.12,338.603192
96252.12,96563.64,96236.89,96556.2,192.267102
96556.2,96683.83,96367.53,96400.7,238.97031
96400.7,96725.07,96290.58,96453.65,338.042786
96453.65,96736.04,96390.36,96639.03,294.795993
96639.03,96968.9,96511.54,96874.13,391.660695
96874.13,96962.95,96737.51,96775.62,273.510521
96775.62,97012.54,96761.16,96954.99,214.234312
96954.99,97076.15,96878.98,97007.04,296.506605
97007.04,97041.64,96789.24,96972.16,174.119382
96972.16,96984.29,96764.06,96783.18,161.155763
96783.18,96826.19,96320.68,96462.29,212.176311
96462.29,96607.67,96305.52,96416.45,350.765445
96416.45,96667.13,96252.5,96325.7,568.557306
96325.7,96523.67,96040.0,96108.8,683.744178
96108.8,96464.66,95695.61,95785.12,1298.256596
95785.12,96452.57,95774.81,96338.45,572.339167
96338.45,96528.81,96186.55,96513.77,361.150111
96513.77,96525.32,96289.02,96326.31,357.029297
96326.31,96494.07,96295.38,96331.08,251.186122
96331.08,96499.49,96302.57,96464.9,247.150952
96464.9,97200.0,96417.84,97042.06,1131.639626
97042.06,97102.49,96848.84,97027.78,410.031246
97027.78,97048.53,96538.17,96826.19,465.73289
96826.19,97159.34,96826.19,97111.82,446.682415
97111.82,97130.88,96784.09,96785.67,620.192898
96785.67,97408.6,96677.53,97079.87,742.658983
97079.87,97365.86,96977.05,97332.99,598.939629
97332.99,97387.0,96970.44,97041.87,836.000029
97041.87,97357.75,97008.16,97211.44,466.500116
97211.44,97303.07,97036.97,97303.06,311.951004
97303.06,97529.19,97090.83,97115.44,382.491956
97115.44,97319.11,96955.93,97168.43,392.882468
97168.43,97202.7,96769.84,97088.35,432.88565
97088.35,97794.97,97037.71,97769.32,480.228425
97769.32,97833.27,97366.03,97572.92,564.576298
97572.92,97779.75,97172.08,97192.64,693.1226
97192.64,97597.27,97053.37,97434.96,1378.082787
97434.96,98136.0,97385.55,97971.59,1364.378298
97971.59,98047.5,97441.11,97635.82,1013.610226
97635.82,97661.65,96336.5,96459.5,1098.902414
96459.5,96845.7,96059.26,96695.48,1775.726951
96695.48,96935.82,96305.74,96346.38,918.674808
96346.38,96413.76,96081.3,96265.33,1352.375182
96265.33,96456.6,95735.28,95990.49,1107.567409
95990.49,96105.76,94860.35,95039.97,1558.942821
95039.97,95545.47,94950.93,95488.0,1332.934145
95488.0,95507.98,94809.27,94962.27,1245.152817
94962.27,95332.61,94856.08,95122.59,1034.463551
95122.59,95411.76,94761.9,94966.1,1009.311483
94966.1,95805.5,94817.04,95682.59,1146.143547
95682.59,96816.44,95495.57,96315.51,1388.661151
96315.51,97210.95,95732.6,97034.86,1722.673888
97034.86,97362.37,95970.29,96165.26,1930.819124
96165.26,96588.99,94377.93,94608.81,1975.824317
94608.81,95850.09,94478.04,95642.37,1307.990428
95642.37,95879.38,95162.33,95830.29,1188.263718
95830.29,96352.39,95450.33,95663.41,1348.198837
95663.41,95760.79,95337.79,95393.25,909.465599
95393.25,95533.17,95093.93,95373.0,446.278562
95373.0,95848.76,95319.15,95819.47,600.151529
95819.47,96101.43,95661.39,95790.56,1041.558782
95790.56,95925.0,95436.24,95511.16,896.498044
95511.16,96293.92,95390.17,96034.27,935.382982
96034.27,96211.75,95895.38,96061.51,535.792854
96061.51,96217.79,95892.05,95912.35,496.671968
95912.35,96173.66,95848.19,96148.53,413.374451
96148.53,96247.68,95532.36,95635.86,490.565862
95635.86,95735.44,95270.96,95542.84,1054.434954
95542.84,95666.07,95297.61,95526.98,711.469333
95526.98,95541.83,95124.1,95257.7,542.817837
95257.7,95485.6,94651.07,94700.0,593.8697
94700.0,95036.93,94610.01,94988.31,873.05153
94988.31,94997.84,94675.32,94809.92,740.167793
94809.92,94872.5,93649.39,93711.21,1742.066938
93711.21,95455.62,93571.0,95228.63,2371.851295
95228.63,96255.8,95103.17,95677.56,2093.127703
95677.56,96168.78,94258.45,95100.04,1362.026985
95100.04,95912.51,94875.01,95827.02,1051.349126
95827.02,95827.02,95259.88,95465.07,892.42453
95465.07,95501.92,94932.41,95427.87,925.631202
95427.87,95675.13,95262.2,95594.79,878.833986
95594.79,96105.69,95528.3,95996.2,927.775112
95996.2,96141.19,95643.61,96115.25,472.542441
96115.25,96126.78,95800.01,95848.38,734.183313
95848.38,96020.13,95542.47,95735.74,929.023591
95735.74,96621.27,95448.74,96210.39,1032.192205
96210.39,96221.84,95191.92,95764.11,952.9907
95764.11,95889.13,95540.0,95755.21,494.052756
95755.21,96004.35,95695.51,95994.99,369.641673
95994.99,96479.84,95986.57,96474.82,498.977416
96474.82,96722.99,96269.66,96541.43,623.884319
96541.43,96738.03,96401.18,96597.8,1022.977091
96597.8,96819.71,96515.27,96702.08,701.665341
96702.08,96976.3,96671.14,96832.86,941.19198
96832.86,96856.48,96442.91,96527.46,497.476036
96527.46,96528.9,96145.91,96174.38,670.843538
96174.38,96285.58,95671.5,95962.92,1016.433968
95962.92,96030.15,95353.87,95664.97,1176.116015
95664.97,96566.76,95455.4,95827.25,1449.728735
95827.25,96393.3,95405.0,95758.15,1744.077477
95758.15,95821.58,94569.93,94819.51,1826.510797
94819.51,95580.16,94679.96,95551.85,1197.739793
95551.85,96222.67,95444.74,96103.44,991.359327
96103.44,97219.79,96029.07,97203.57,1270.062365
97203.57,98999.0,97117.64,98705.4,2381.846357
98705.4,98884.39,97411.66,97694.83,1525.002389
97694.83,98557.23,97528.46,98145.43,666.08517
98145.43,99000.0,98132.98,98573.35,1267.544252
98573.35,98795.54,98211.21,98286.68,1500.455888
98286.68,98639.76,97880.83,98164.06,1657.128462
98164.06,102115.0,97372.0,101355.37,5479.984329
101355.37,104285.37,101343.84,102961.53,4026.566589
102961.53,103562.6,102459.35,103338.2,1782.484996
103338.2,103466.05,101785.72,102462.42,1356.709867
102462.42,102689.99,101389.65,101898.34,1991.324901
101898.34,102579.38,101328.21,102250.47,1345.609307
102250.47,102898.94,102250.47,102762.87,1425.208986
102762.87,103137.62,102567.68,102688.32,977.568432
102688.32,102934.63,102262.0,102288.85,1061.363127
102288.85,102698.31,102256.86,102575.98,916.817069
102575.98,103321.0,102450.0,102842.86,1396.929394
102842.86,103297.33,102686.58,102766.87,1259.100362
102766.87,103559.99,102291.62,103520.73,1701.919865
103520.73,103541.11,100939.25,101305.49,2705.53532
101305.49,102018.86,100600.0,101058.38,1981.191206
101058.38,101365.0,100551.69,101291.07,1380.79315
101291.07,101545.7,100168.8,100183.06,1595.475697
100183.06,100944.3,98573.35,99022.66,2016.02091
99022.66,99426.92,97869.05,99068.58,2820.466372
99068.58,99504.39,98836.41,98906.77,1787.730714
98906.77,99049.26,90804.06,96518.97,3684.254999
96518.97,97438.05,95270.16,96908.75,1676.626101
96908.75,97741.11,96256.55,97541.92,1892.350278
97541.92,98788.96,97098.09,98106.22,1299.009639
98106.22,98145.06,97439.56,97575.82,1109.246164
97575.82,97745.38,97154.0,97730.08,1796.759755
97730.08,97963.64,97351.56,97855.58,1168.945293
97855.58,98289.65,97613.88,97863.87,1263.321225
97863.87,98263.83,97744.53,98112.7,1350.51437
98112.7,98307.59,97778.78,98150.28,933.691635
98150.28,98700.0,98014.1,98336.45,1144.653582
98336.45,98439.57,97915.79,97981.18,1594.511772
97981.18,98195.96,97645.53,98125.43,1209.813615
98125.43,98321.8,97805.28,98061.46,930.833829
98061.46,98389.0,97493.31,97618.86,1155.313997
97618.86,98912.28,97493.32,98596.26,1783.151968
98596.26,99500.03,98349.15,99485.56,2155.071981
99485.56,99496.44,98566.92,99312.31,1907.747252
99312.31,99520.25,98749.9,99009.86,1624.871656
99009.86,101252.84,98875.5,100835.0,1904.486793
100835.0,101754.99,100585.74,101352.01,1957.317683
101352.01,101800.0,101177.16,101441.29,1367.71253
101441.29,101901.83,101040.71,101365.03,1211.751228
101365.03,101453.0,100306.41,100368.52,940.138711
100368.52,100725.81,100353.49,100510.25,458.033188
100510.25,100585.06,99030.29,99723.09,1203.071267
99723.09,100397.26,99517.31,100272.34,1040.788206
100272.34,100435.79,99831.21,100045.4,858.603211
100045.4,100165.34,99864.86,99929.84,717.487632
99929.84,99938.6,99254.64,99296.58,811.769707
99296.58,99688.27,99046.67,99495.31,860.947752
99495.31,99643.42,98836.78,99146.77,774.987577
99146.77,99399.98,99059.23,99346.43,738.713142
99346.43,99498.76,99099.25,99405.07,853.192834
99405.07,99573.77,99260.36,99411.13,739.012199
99411.13,99839.78,99409.41,99680.03,767.766069
99680.03,99718.9,99425.38,99532.74,515.52889
99532.74,99752.91,99415.63,99627.34,452.270947
99627.34,99718.11,99356.05,99424.28,584.943149
99424.28,99526.07,99291.37,99341.13,482.042835
99341.13,99783.92,99021.23,99440.61,1033.236218
99440.61,99802.09,99317.93,99741.01,1187.346979
99741.01,99791.28,99454.08,99620.42,868.874555
99620.42,99715.05,99443.2,99621.78,701.744883
99621.78,100265.33,99567.61,100112.5,1009.775423
100112.5,100255.63,99909.17,100073.52,895.194463
100073.52,100392.77,100069.53,100300.99,778.028879
100300.99,100437.44,99690.01,99873.6,881.10018
99873.6,100060.04,99592.23,99592.68,403.402907
99592.68,100266.04,99540.0,99843.19,595.392935
99843.19,99983.05,99634.49,99973.76,749.930417
99973.76,100129.24,99676.08,99838.12,756.429687
99838.12,100348.73,99731.84,100150.0,722.013478
100150.0,100271.63,99903.58,99929.99,574.430436
99929.99,100033.93,99693.99,99749.77,602.183808
99749.77,99793.4,99352.56,99533.34,654.107502
99533.34,99806.73,99337.06,99676.68,506.534392
99676.68,99859.97,99615.28,99668.1,272.927334
99668.1,99697.47,98950.0,98975.66,745.968474
98975.66,99313.33,98660.6,98882.99,976.652948
98882.99,99435.24,98875.55,99241.57,672.236345
99241.57,99880.2,99113.2,99749.63,860.627985
99749.63,100236.6,99500.0,99936.4,1097.915995
99936.4,100531.75,99808.04,100420.97,1051.00402
100420.97,100436.3,99735.86,99750.8,839.284389
99750.8,99975.04,99359.05,99912.63,1082.174346
99912.63,100121.55,99725.85,99831.32,868.440858
99831.32,100008.35,99630.2,99944.8,698.072981
99944.8,100011.96,99571.27,99658.34,586.531941
99658.34,100194.97,99465.19,100104.87,574.389421
100104.87,100156.47,99783.54,99796.78,565.670946
99796.78,100063.91,99724.69,100027.37,405.386266
100027.37,100263.28,99870.26,100211.38,249.144923
100211.38,101369.66,100071.46,101112.48,1131.720174
101112.48,101217.47,99321.35,99640.68,1508.78526
99640.68,99860.11,99388.37,99521.2,1056.262878
99521.2,99717.42,99000.0,99188.38,1047.043229
99188.38,99372.29,98419.94,99100.73,898.208472
99100.73,99460.6,98789.74,99430.95,717.156519
99430.95,99550.0,99310.0,99437.81,438.460311
99437.81,99474.33,98851.21,99040.55,665.318345
99040.55,99739.55,98317.05,99573.95,1048.357741
99573.95,99693.85,98803.73,98914.51,1092.838187
98914.51,99115.83,98396.26,98405.24,1224.837929
98405.24,98786.0,98265.8,98712.76,1323.445893
98712.76,98712.76,98032.69,98081.38,1443.071919
98081.38,98635.74,97900.01,98598.91,1330.685321
98598.91,99216.76,98232.68,99000.81,1257.742322
99000.81,100410.63,98851.01,100153.76,1475.790775
100153.76,100432.65,97503.3,97802.36,2565.315957
97802.36,98386.73,97450.0,97828.54,1592.712835
97828.54,98238.8,97274.94,97359.98,1373.285955
97359.98,98267.32,97352.79,97786.59,1076.6937
97786.59,97786.59,96983.73,97074.36,1369.603283
97074.36,97340.06,96104.19,96248.18,2101.392463
96248.18,97587.93,94052.54,96900.2,4100.602533
96900.2,97398.83,94789.08,96981.5,2023.407439
96981.5,97539.99,96699.7,97282.39,1122.908328
97282.39,98140.95,96978.57,97862.12,2331.594792
97862.12,98062.81,97470.63,97933.34,1513.012388
97933.34,97949.05,96612.9,96661.44,1811.790461
96661.44,96957.95,95543.46,96927.64,3087.148543
96927.64,97124.99,95889.37,97032.94,1930.09761
97032.94,97062.75,96512.7,96943.4,1533.583282
96943.4,97499.0,96804.7,97452.04,1493.409393
97452.04,97488.73,96900.93,97191.07,1135.904559
97191.07,97538.31,96935.86,97381.73,1511.790743
97381.73,97687.76,97218.77,97489.29,1503.716138
97489.29,97866.57,97484.52,97695.29,1222.986937
97695.29,97924.98,97441.11,97726.01,1041.976023
97726.01,97848.06,96863.19,97163.28,1722.874509
97163.28,97924.08,97119.81,97727.45,1755.42973
97727.45,98279.75,97142.84,97816.49,2207.092003
97816.49,98117.79,95612.15,95646.56,2591.34155
95646.56,96492.95,94510.7,96306.21,3655.015382
96306.21,96387.87,94367.39,94467.81,3241.363887
94467.81,95531.43,94231.72,95121.63,1879.773535
95121.63,96159.03,94968.77,95842.52,1431.075727
95842.52,96697.19,95601.74,96421.28,1343.711438
96421.28,97197.56,96368.85,96855.08,1289.705087
96855.08,97100.41,96581.36,96837.31,632.331483
96837.31,97120.07,96406.25,96585.84,970.737905
96585.84,96842.23,95805.54,96409.98,1473.38121
96409.98,96639.8,95652.72,95744.68,1367.526239
95744.68,97425.44,95664.87,97194.26,1227.293474
97194.26,97617.2,97114.86,97388.48,1159.92681
97388.48,97585.7,97168.13,97533.25,945.136457
97533.25,97687.56,97294.58,97494.31,813.842761
97494.31,97770.0,97384.11,97680.28,783.584394
97680.28,97780.35,97244.44,97330.56,814.960091
97330.56,98478.72,97293.6,98114.04,1302.121366
98114.04,98181.08,97751.81,98005.46,853.115266
98005.46,98296.01,97859.88,98212.62,757.24032
98212.62,98473.8,98143.66,98306.08,799.260024
98306.08,98494.6,98164.26,98228.87,855.579547
98228.87,98869.58,98069.18,98741.84,1486.041388
98741.84,99559.1,98367.21,99531.91,1989.862737
99531.91,100789.46,99413.94,100364.46,2626.040747
100364.46,101087.85,100294.56,100575.01,1779.736646
100575.01,100987.65,99646.99,99769.99,1512.940638
99769.99,100783.98,99602.96,100382.75,1558.804594
100382.75,101152.5,100379.4,101122.03,1344.58981
101122.03,101681.15,101025.88,101265.55,1599.411126
101265.55,101538.54,100845.12,101514.47,997.085315
101514.47,101894.76,101165.3,101207.04,671.227963
101207.04,101495.76,101061.28,101133.19,860.85327
101133.19,101199.99,100564.64,100767.81,987.076116
100767.81,100866.14,100345.34,100500.91,1094.380331
100500.91,101835.37,100500.91,101835.37,1057.30871
101835.37,101835.37,100806.41,101046.57,1383.770244
101046.57,101214.16,100579.24,100700.15,807.975072
100700.15,101110.33,100609.05,100610.99,929.436443
100610.99,100706.18,100392.25,100584.8,901.91455
100584.8,100836.09,100465.34,100493.6,673.809416
100493.6,101049.4,100455.74,100982.9,820.029428
100982.9,101120.91,100772.38,100808.12,864.007198
100808.12,100808.12,100454.11,100585.26,1042.802489
100585.26,100651.67,100161.08,100370.79,1307.228907
100370.79,100945.36,100365.21,100836.69,1030.088526
100836.69,101548.89,100525.01,100918.05,1887.450752
100918.05,101728.76,100600.38,101713.69,2604.360892
101713.69,101869.99,100709.14,101797.37,1787.466322
101797.37,102560.63,101456.99,101463.23,2272.63753
101463.23,101715.04,101222.15,101620.99,1511.17546
101620.99,101685.13,100824.35,100854.21,1282.119119
100854.21,101057.81,99307.41,99471.9,2125.748655
99471.9,100403.85,99448.72,100003.66,1416.909794
100003.66,100110.0,99680.55,99739.82,1098.240705
99739.82,100477.2,99473.71,100443.37,676.446264
100443.37,100471.17,99868.97,100001.68,840.486552
100001.68,100356.43,99916.65,100072.0,937.242922
100072.0,100139.46,99205.46,99330.85,1117.623511
99330.85,99696.13,99197.9,99486.25,920.320787
99486.25,99793.11,99486.24,99715.0,739.766272
99715.0,100064.33,99642.63,100009.13,585.161028
100009.13,100165.49,99831.12,99887.55,620.269879
99887.55,100095.99,99660.0,99681.51,650.231789
99681.51,100232.24,99481.62,100135.61,947.740251
100135.61,100376.58,99895.94,100277.66,967.2891
100277.66,100353.55,99905.35,100105.52,570.858331
100105.52,100572.43,99927.62,100466.02,666.946595
100466.02,100792.02,100321.25,100352.94,729.13181
100352.94,100469.94,100150.0,100295.28,659.831442
100295.28,100526.92,99940.85,100291.89,894.617332
100291.89,101036.18,100218.12,101036.18,1365.618219
101036.18,101381.97,99683.96,99865.83,2136.501148
99865.83,101278.2,99786.03,100982.39,1710.184173
100982.39,101789.38,100777.68,101746.71,1252.555726
101746.71,101923.08,101266.01,101500.65,1122.740212
101500.65,101611.49,101201.0,101454.47,878.377618
101454.47,101870.35,101219.14,101677.99,923.627975
101677.99,101697.83,101250.01,101301.51,484.200144
101301.51,101391.08,101082.05,101230.57,301.476876
101230.57,101531.66,101122.13,101431.58,419.748161
101431.58,101580.24,101145.56,101296.93,932.839383
101296.93,102661.3,101296.93,102162.55,1798.322768
102162.55,102289.9,101682.9,102045.13,1499.565064
102045.13,102358.14,102033.3,102080.35,919.014241
102080.35,102161.66,101599.32,101686.54,1061.474867
101686.54,101832.65,101637.76,101737.78,729.146758
101737.78,102013.19,101691.09,101916.78,622.093594
101916.78,101941.41,101632.21,101825.0,585.224871
101825.0,101878.77,101576.15,101809.73,465.935899
101809.73,101809.73,101468.52,101555.62,505.563371
101555.62,101609.65,101327.65,101561.84,790.66357
101561.84,101713.98,101466.61,101585.01,436.488278
101585.01,101656.01,101250.0,101297.6,1026.792933
101297.6,101422.04,100821.33,101178.7,1560.552847
101178.7,101545.7,101162.11,101431.75,793.283248
101431.75,101752.17,101338.28,101627.11,735.761012
101627.11,101665.0,101414.3,101652.21,1008.796418
101652.21,101735.29,100880.23,100977.35,1089.361768
100977.35,101207.17,100829.76,100895.68,1334.977973
100895.68,101372.07,100862.43,101327.1,910.652555
101327.1,101423.37,100608.19,100764.38,955.881708
100764.38,101195.84,100760.91,101068.78,694.672127
101068.78,101263.51,100880.62,101121.03,284.592514
101121.03,101493.59,101048.25,101414.21,528.927376
101414.21,101562.5,101235.27,101455.28,647.037279
101455.28,102200.07,101426.78,102114.52,949.395647
102114.52,102148.94,101769.24,101826.64,818.565087
101826.64,101946.87,101726.49,101738.23,599.368322
101738.23,102854.83,101738.23,102368.21,1228.731158
102368.21,102510.03,102098.35,102160.15,752.635003
102160.15,102175.61,101767.08,101768.28,451.176248
101768.28,101955.2,101522.0,101734.11,670.910437
101734.11,102060.48,101574.9,102024.86,445.501195
102024.86,102267.9,101888.49,102256.65,472.217226
102256.65,102447.52,102142.71,102290.41,386.558386
102290.41,102699.12,102243.49,102659.04,565.095254
102659.04,103349.95,102529.12,102955.08,1445.733324
102955.08,103002.4,102471.43,102788.11,895.444052
102788.11,103072.0,102665.51,103003.54,906.938937
103003.54,103060.0,102701.0,102707.62,547.148755
102707.62,103499.42,102586.4,103120.81,901.63799
103120.81,103360.05,102976.6,103161.75,528.807997
103161.75,103365.02,102980.72,103206.41,489.58574
103206.41,103462.14,103186.75,103262.42,413.891043
103262.42,103410.96,103078.12,103157.96,327.951878
103157.96,103217.7,102639.29,102857.16,707.513401
102857.16,103394.43,102598.84,103272.17,547.377164
103272.17,105358.34,103238.37,104486.9,2181.625555
104486.9,106657.87,104342.58,105462.84,1734.954878
105462.84,105621.54,104979.13,105553.66,796.017795
105553.66,105662.07,104462.95,104587.29,774.976521
104587.29,105009.31,104224.52,104582.07,684.202563
104582.07,104814.93,104461.83,104670.65,475.907401
104670.65,105076.0,104469.52,105030.57,448.406193
105030.57,105379.99,104945.52,105154.67,585.880589
105154.67,105418.4,104896.31,104990.22,373.368232
104990.22,105030.99,104509.93,104543.48,641.00265
104543.48,104957.09,104500.85,104690.77,683.740335
104690.77,104745.22,104346.13,104709.28,679.42356
104709.28,104856.67,103649.17,103769.12,900.219384
103769.12,104158.79,103342.84,103652.75,1176.498414
103652.75,104135.81,103480.86,103901.0,956.464815
103901.0,106005.24,103875.31,105502.52,1971.370513
105502.52,106508.94,105255.19,106331.33,2334.611209
106331.33,107178.58,106133.71,106825.66,2147.74975
106825.66,107198.67,106693.09,107069.02,1474.675217
107069.02,107799.99,106879.28,107077.71,1799.075838
107077.71,107090.74,105796.98,106582.1,1914.124478
106582.1,106658.98,105745.74,105804.86,1560.809897
105804.86,106282.65,105663.28,106057.24,732.190506
106057.24,106299.99,105719.46,105818.85,290.586377
105818.85,106071.34,105469.92,106061.34,575.194855
106061.34,106235.34,105652.97,105859.93,1315.273515
105859.93,106470.28,105742.05,106372.44,1152.509531
106372.44,106598.06,106197.49,106263.59,645.097611
106263.59,107005.19,106235.61,106866.23,830.21055
106866.23,106867.2,106406.35,106495.97,697.825641
106495.97,106835.56,106441.37,106817.98,576.031138
106817.98,106851.58,106382.28,106551.25,644.781932
106551.25,107138.02,106463.35,106822.37,939.575519
106822.37,107527.41,106758.91,107401.67,1070.114414
107401.67,107482.39,107124.93,107313.05,794.089348
107313.05,107364.3,106943.32,107222.94,765.527858
107222.94,107350.25,106706.25,106808.25,831.276072
106808.25,107194.35,106524.24,107135.13,1058.767511
107135.13,107630.69,106978.38,107294.24,1055.398917
107294.24,108374.89,107065.84,108264.66,2122.211094
108264.66,108264.66,105704.11,106472.61,3192.088386
106472.61,107092.52,106131.22,107074.44,1748.667357
107074.44,107630.95,106708.78,107502.95,1363.087514
107502.95,107657.07,106410.79,106556.71,1345.477738
106556.71,107000.0,106206.86,106478.91,1370.52065
106478.91,106919.8,106135.68,106722.33,1346.820407
106722.33,106814.25,106228.42,106401.62,791.441813
106401.62,106421.77,105318.24,105953.82,625.60561
105953.82,106343.34,105554.3,106121.56,842.415844
106121.56,106463.04,105609.23,106093.28,1266.407903
106093.28,106500.78,104915.12,105330.2,1644.334858
105330.2,105660.83,104998.68,105309.56,1347.812274
105309.56,105332.71,104580.01,104761.24,1306.36613
104761.24,104761.24,103577.27,103882.81,1818.282612
103882.81,104137.98,103272.73,103577.81,1637.0128
103577.81,104017.79,103123.0,103795.3,1419.704364
103795.3,104333.3,103713.19,104261.39,1165.327514
104261.39,104389.41,103715.97,103794.9,1056.971737
103794.9,104422.38,103794.89,104041.01,902.382513
104041.01,104675.5,103972.9,104526.59,899.244331
104526.59,105033.33,104486.38,105012.8,883.154908
105012.8,105352.0,104670.88,104904.61,1429.638176
104904.61,105261.92,104512.01,104571.71,1267.007321
104571.71,104853.89,103834.15,104005.17,2151.72094
104005.17,104570.53,103615.84,104428.35,2129.668757
104428.35,104475.27,103399.99,104193.54,1532.096271
104193.54,104826.81,103859.7,104642.81,1368.830664
104642.81,104997.08,104137.65,104805.77,1283.948864
104805.77,104823.63,102772.43,102794.75,2650.765963
102794.75,102794.75,102783.8,102789.94,0.619837
